ProductID,Name,Category,Description,Price,Stock
859,Hiking Boots,Footwear,Comfortable hiking boots for outdoor adventures.,79.99,33
860,Mediterranean Flatbread,Food - Bakery,"Artisan bread topped with olives, feta, and herbs, perfect for sharing.",3.5,106
861,Spinach and Cheese Quiche,Food - Prepared Meals,Savory quiche loaded with spinach and cheese.,5.49,102
862,Vegan Chickpea Salad,Food - Prepared Foods,"Healthy salad made with chickpeas, vegetables, and a lemon dressing.",3.99,56
863,Chiffon Blouse,Clothing - Shirts,Elegant chiffon blouse perfect for work or outings.,39.99,77
864,Car Emergency Kit,Automotive,Comprehensive emergency kit for roadside assistance.,49.99,108
865,Cheddar & Bacon Potato Skins,Food - Frozen,Gourmet potato skins loaded with cheddar cheese and bacon.,7.49,142
866,Granulated Sugar,Food - Baking,Fine granulated sugar for all your baking needs.,2.49,87
867,Pecan Nuts,Food - Snacks,"Nutty, crunchy pecans great for baking.",6.49,27
868,Chocolate Avocado Pudding,Food - Desserts,Rich and creamy pudding made with ripe avocados and cocoa.,4.99,138
869,Stainless Steel Straws,Kitchen,Set of reusable stainless steel straws for drinks.,12.99,105
870,Sweet Corn Fritters,Food - Frozen,Golden-brown fritters made with sweet corn.,4.49,57
871,Over-Ear Headphones,Audio,Comfortable over-ear headphones with deep bass.,59.99,103
872,Gluten-Free Bread,Food - Bakery,Soft and tasty gluten-free sandwich bread.,5.49,93
873,Frozen Acai Purée,Food - Frozen,Unsweetened frozen acai purée for smoothies and bowls.,6.99,107
874,Smartphone Camera Lens Kit,Photography,Upgrade your phone photography with this lens kit that includes wide-angle and macro lenses.,19.99,74
875,Digital Food Scale,Kitchen,Precision digital scale for accurate cooking measurements.,22.99,84
876,Beach Cover-Up,Clothing - Swimwear,"Lightweight cover-up perfect for the beach, with a breezy design.",29.99,32
877,Vegetable Quinoa Bowl,Food - Frozen Meals,"A frozen meal featuring quinoa and mixed vegetables, ready to heat and eat.",5.99,52
878,Creamy Garlic Dressing,Food - Condiments,"Rich and creamy dressing with garlic flavor, perfect for salads.",3.99,73
879,Pet Carrier,Pets,Comfortable pet carrier for travel and vet visits.,39.99,160
880,Travel Luggage Scale,Travel,Digital scale to avoid overweight baggage fees.,14.99,-34
881,Beef Stew Meat,Food - Meat,Tender beef chunks for slow-cooked stews.,5.99,120
882,Carrot Sticks,Food - Produce,"Freshly cut carrot sticks, perfect for snacking.",2.49,131
883,Peach Slices in Syrup,Food - Canned Goods,"Sweet and tender peach slices preserved in syrup, great for desserts.",2.59,18
884,Kids' Outdoor Explorer Kit,Toys,Fun kit for aspiring explorers with binoculars and a compass.,24.99,100
885,Veggie Burger Patties,Food - Meat Substitutes,Delicious veggie burger patties for grilling or frying.,5.99,144
886,Travel Document Organizer,Travel,"Organize travel documents, passport, and cards.",15.99,110
887,Ranch Dressing,Food - Condiments,"Creamy ranch dressing, perfect for salads and dips.",2.59,82
888,Electric Heat Pad,Health,Microwaveable heat pad for soothing muscle aches.,24.99,69
889,Pumpkin Ice Cream,Food - Frozen Foods,"Seasonal pumpkin ice cream, perfect for fall.",4.99,180
890,Foldable Picnic Table,Outdoor,Lightweight and portable picnic table for outdoor use.,49.99,163
891,Yoga Blocks,Fitness,Set of two yoga blocks for increased stability and support.,29.99,42
892,Lemon Dill Chicken Skewers,Food - Meat,"Marinated chicken skewers with lemon and dill flavor, grilled to perfection.",9.99,143
893,Spinach and Cheese Quiche,Food - Prepared Meals,Savory quiche loaded with spinach and cheese.,5.49,47
894,Handmade Wooden Utensil Set,Kitchen,Unique handcrafted utensils for cooking and serving.,24.99,66
895,Sweet Chili Dipping Sauce,Food - Condiments,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.,2.99,146
896,Cilantro Lime Rice,Food - Grains,"Easy-to-prepare rice with cilantro and lime flavors, great as a side.",2.99,151
897,Classic Chicken Noodle Soup,Food - Canned Goods,A comforting soup filled with chicken and noodles in broth.,3.49,123
898,Hummus,Food - Snacks,"Creamy chickpea dip, perfect for veggies or pita.",4.29,106
899,Pine Nuts,Food - Nuts,Nutty flavor perfect for pesto and salads.,7.99,78
900,Dark Chocolate Tart,Food - Desserts,Decadent tart made with rich dark chocolate.,6.29,47
901,Multi-Purpose Marine Rope,Outdoor,"Heavy-duty rope suitable for boating, camping, and general use.",19.99,135
902,Breezy Off-The-Shoulder Top,Clothing - Tops,A light and breezy top ideal for warm days.,34.99,128
903,Kids' Activity Book,Books,Fun book filled with puzzles and games for kids.,14.99,127
904,Recipe Book Stand,Kitchen,Stylish stand to hold your recipes while cooking.,22.99,42
905,Beef Sirloin Steak,Food - Meat,"Juicy and tender beef sirloin steak, grass-fed.",15.99,167
906,Oversized Denim Shirt,Clothing - Shirts,A trendy oversized denim shirt perfect for layering.,49.99,48
907,Biodegradable Dog Waste Bags,Pets,Eco-friendly bags for picking up after your pet.,14.99,119
908,Smartphone Tripod,Photography,Adjustable tripod for smartphones and cameras.,29.99,106
909,French Onion Dip,Food - Condiments,"Creamy dip made with real onions and spices, great for chips and veggies.",2.99,100
910,Organic Whole Wheat Flour,Food - Baking Goods,High-quality whole wheat flour for baking and cooking.,2.99,77
911,Leek and Potato Soup,Food - Soups,Savory soup made with leeks and potatoes.,3.29,110
912,Organic Quinoa Salad,Food - Prepared Meals,A refreshing salad made with quinoa and seasonal veggies.,5.99,126
913,Dog Car Seat Cover,Pets,Waterproof cover to protect car seats from pet hair and dirt.,39.99,171
914,Portable Leaf Blower,Outdoor,Lightweight leaf blower for maintaining outdoor spaces.,149.99,33
915,Lemon Garlic Shrimp,Food - Seafood,"Marinated shrimp in a garlic and lemon sauce, perfect for grilling.",8.99,102
916,Chocolate Mint Thins,Food - Snacks,Mint-flavored chocolate candies for a refreshing treat.,2.99,107
917,Cinnamon Roll Dough,Food - Bakery,Ready-to-bake cinnamon roll dough for easy breakfasts.,4.49,103
918,Walnut Halves,Food - Nuts,Fresh walnut halves for baking or snacking.,8.49,117
919,Yoga Wheel,Fitness,Supportive yoga wheel for deep stretching and balance.,34.99,50
920,Vegetarian Sausage Links,Food - Meat Substitutes,Plant-based sausage links with spices and herbs.,5.89,100
921,Portable Bluetooth Speaker,Audio,Compact Bluetooth speaker with rich sound quality.,49.99,69
922,Miso Dressing,Food - Dressings,Flavorful dressing made with miso paste,3.49,87
923,Wireless HDMI Receiver,Electronics,Stream HD video wirelessly from devices to TV.,49.99,110
924,Black Olives,Food - Canned Goods,"Sliced black olives, perfect for salads and pizzas.",1.99,195
925,Chili Lime Shrimp,Food - Seafood,"Frozen shrimp seasoned with chili and lime, perfect for quick dinners.",8.99,99
926,Fresh Basil Pesto,Food - Sauces,"A fresh, flavorful basil pesto for pasta and more",4.79,140
927,Honey BBQ Riblets,Food - Meat,"Tender riblets coated in a honey barbecue glaze, perfect for grilling or baking.",12.99,127
928,Garlic and Herb Cream Cheese,Food - Dairy,Spreadable cream cheese with garlic and herbs.,3.49,101
929,Winter Knit Beanie,Clothing,Cozy beanie hat to keep your head warm in the cold.,14.99,97
930,Dark Chocolate Covered Almonds,Food - Snacks,Roasted almonds dipped in rich dark chocolate.,7.19,62
931,White Rice,Food - Grains,"Plain white rice, a staple for any meal.",1.49,60
932,Lentils,Food - Grains,"High in protein, perfect for soups and stews.",2.99,125
933,Vegetable Lentil Soup,Food - Canned Goods,"A hearty soup made with lentils, a variety of vegetables, and spices, ideal for a nutritious meal.",3.49,124
934,Canned Sardines,Food - Seafood,Savory sardines packed in olive oil.,3.29,148
935,Marinara Parmesan Baked Ziti,Food - Frozen Meals,Ziti pasta baked with marinara and parmesan cheese,8.49,67
936,Infrared Thermometer Gun,Health,Non-contact thermometer for quick and easy temperature readings.,29.99,13
937,Pepper Jack Cheese Sticks,Food - Snacks,"A spicy, flavorful cheese stick great for snacks or lunchboxes.",2.49,180
938,Graphic Sweatshirt,Clothing - Tops,A comfortable sweatshirt featuring a bold graphic print.,34.99,88
939,Sweet and Spicy Barbecue Sauce,Food - Condiments,A flavorful barbecue sauce with a sweet and spicy kick.,3.99,39
940,Chickpeas,Food - Canned Goods,"Canned chickpeas, perfect for hummus or salads.",1.29,124
941,Kids' Activity Book,Books,Fun book filled with puzzles and games for kids.,14.99,46
942,Almond Coconut Granola,Food - Breakfast Foods,Crunchy granola with almonds and coconut.,3.99,70
943,Whole Grain Mustard,Food - Condiments,Tangy whole grain mustard for sandwiches and dressings.,3.49,-2
944,Magnetic Puzzle Board,Toys,Magnetic puzzle assembly board for kids.,24.99,72
945,Dill Pickle Chips,Food - Condiments,Crispy dill pickles that are perfect for snacking or sandwiches.,2.29,56
946,Smartphone Hand Grip,Accessories,Sturdy grip to hold your phone securely while taking selfies.,9.99,102
947,Safety First Aid Kit,Health,Comprehensive first aid kit for home or travel emergencies.,29.99,23
948,Honey Roasted Peanuts,Food - Snacks,"Crunchy peanuts coated in honey, perfect for snacking.",3.19,128
949,Granola Bars,Food - Snacks,"Crispy and chewy granola bars, perfect for on-the-go.",4.99,187
950,Artisan Cornbread Mix,Food - Baking,"Mix for homemade cornbread, just add water and bake for a delicious side.",2.49,53
951,Granola Clusters,Food - Cereal,"Crunchy granola clusters, perfect for snacking or topping yogurt.",4.99,60
952,Cucumber,Food - Produce,"Fresh and crunchy cucumbers, great for salads.",0.99,200
953,Ergonomic Gaming Chair,Gaming,Comfortable gaming chair for long hours of play.,199.99,-19
954,Travel Size Toiletry Bottles,Travel,Leak-proof bottles for travel-sized toiletries.,9.99,202
955,Adjustable Bar Stools,Furniture,Stylish bar stools with adjustable height and swivel features.,149.99,91
956,Smart Light Switch,Smart Home,Control lights remotely with this smart switch.,29.99,66
957,Kale & Quinoa Salad Mix,Food - Salads,"A nutrient-packed salad mix with kale, quinoa, and a lemon vinaigrette, ready to eat.",4.49,207
958,Buffalo Wing Sauce,Food - Condiments,Spicy sauce perfect for chicken wings and dipping.,3.99,55
959,Lightweight Rain Jacket,Clothing - Outerwear,"Water-resistant jacket ideal for outdoor activities, featuring a packable design.",79.99,138
960,Smartphone Gimbal,Electronics,Stabilizing gimbal for smooth video recording.,89.99,137
961,Digital Drawing Tablet,Art Supplies,Tablet for digital drawing and illustration work.,79.99,99
962,Sweet Potato Tots,Food - Frozen Foods,"Crispy sweet potato bites, delicious as a side or snack.",4.29,121
963,Chocolate Fudge Ice Cream,Food - Frozen Desserts,Rich and creamy chocolate fudge ice cream for dessert.,5.99,34
964,Foldable Electric Scooter,Outdoor,Compact electric scooter for commuting and short trips.,349.99,137
965,Portable Charcoal Grill,Outdoor,Compact charcoal grill perfect for tailgating.,89.99,149
966,Luxury Yoga Mat,Fitness,"High-density, non-slip yoga mat for stability and comfort.",39.99,116
967,Pasta Maker,Kitchen,Manual pasta maker for homemade pasta.,39,-4
968,Tomato Basil Soup,Food - Canned Goods,"A classic soup combining tomatoes and basil, great with grilled cheese sandwiches.",3.49,67
969,Lentil Pasta,Food - Pasta,"Gluten-free pasta made from lentils, high in protein.",4.99,121
970,Chipotle Black Bean Salad,Food - Salads,"A zesty salad with black beans, corn, and chipotle dressing.",3.29,152
971,Personalized Keychain,Accessories,Custom keychain with engraved text.,10.99,121
972,Outdoor Adventure Kit,Outdoor,Complete outdoor kit for camping and hiking.,89.99,46
973,BBQ Lentil Chips,Food - Snacks,Savory lentil chips with BBQ flavor,3.49,110
974,Nutty Granola Clusters,Food - Cereal,Crunchy granola clusters mixed with nuts and honey.,2.49,124
975,Corn Tortillas,Food - Bakery,"Soft and warm corn tortillas, perfect for tacos and burritos.",2.49,98
976,Organic Baby Spinach,Food - Produce,"Fresh baby spinach leaves, great for salads and smoothies.",2.99,5
977,Black Olives,Food - Canned Goods,"Sliced black olives, perfect for salads and pizzas.",1.99,151
978,Turmeric Ginger Tea,Food - Beverages,A soothing tea blend with turmeric and ginger for wellness.,3.29,118
979,Set of Herb Garden Markers,Garden,Stylish markers for labeling your indoor garden plants.,8.99,169
980,Fleece Lined Leggings,Clothing,Comfortable and warm leggings perfect for colder weather.,29.99,27
981,Sea Salt Caramel Brownie,Food - Bakery,Moist brownie topped with sea salt and caramel drizzle.,2.49,152
982,Smart Fitness Scale,Fitness,Bluetooth scale that tracks body composition through an app.,49.99,84
983,Apple Cinnamon Oatmeal,Food - Breakfast,Warm oatmeal flavored with apple and cinnamon.,2.89,-47
984,LED Camping Lantern with USB Charging,Outdoor,Rechargeable lantern with multiple brightness settings for outdoors.,34.99,101
985,Lemon Lime Sparkling Water,Food - Beverages,Refreshing sparkling water with lemon and lime flavor,1.99,71
986,Vegetable Medley,Food - Produce,Mixed fresh vegetables for stir-frying or roasting.,2.99,40
987,Elderberry Syrup Kit,Health,DIY kit to make your own elderberry syrup.,22.99,146
988,Electric Toothbrush,Health,Rechargeable electric toothbrush with smart timer.,49.95,46
989,Mini Projector for Smartphones,Electronics,Compact and portable projector for watching videos anywhere.,99.99,77
990,Whole Roasted Chicken,Food - Meats,"Seasoned and roasted to perfection, ready to eat.",9.99,161
991,Cranberry Lime Sparkling Water,Food - Beverages,Refreshing sparkling water infused with cranberry and lime flavors.,1.5,111
992,Vegetable Curry,Food - Frozen Foods,A hearty vegetable curry for a quick and satisfying meal.,5.99,-5
993,Savory Oatmeal,Food - Breakfast,Oatmeal made with savory spices and vegetables.,2.49,56
994,Samsung Galaxy Smartwatch,Wearable Tech,Stylish smartwatch with fitness tracking and notifications.,249.99,29
995,Water-Resistant Bluetooth Speaker,Audio,Durable speaker designed for outdoor use with water resistance.,59.99,21
996,Crafting Kit,Art Supplies,Complete crafting kit for kids and adults.,29.99,193
997,Adjustable Pet Grooming Table,Pets,Professional grooming table with adjustable height.,109.99,135
998,Foam Muscle Roller,Fitness,Relieve muscle tension and soreness with this foam roller.,24.99,28
999,Electric Meat Grinder,Kitchen,Powerful grinder for making sausage and burgers at home.,89.99,111
1000,Weighted Blanket,Health,Therapeutic weighted blanket for better sleep.,79.99,113
